6501 100 477
1741.2 1520.4
1746.4 1529.2
1754.2 1535.4
1762.0 1538.5
1769.8 1541.7
1774.5 1544.9
1778.8 1550.0
1783.1 1555.1
1793.4 1560.1
1810.5 1565.7
1827.6 1571.5
1843.9 1577.4
1844.0 1583.7
1844.0 1591.9
1844.1 1600.2
1849.7 1608.5
1858.7 1613.3
1867.7 1617.0
1876.4 1620.7
1883.5 1626.1
1890.5 1634.8
1897.6 1643.4
1903.0 1652.1
1908.0 1658.0
1912.9 1663.8
1920.9 1669.5
1935.0 1677.1
1949.1 1686.7
1963.2 1696.4
1966.0 1705.9
1967.7 1713.8
1969.3 1721.6
1978.5 1729.5
1996.2 1737.2
2013.8 1744.9
2031.0 1752.6
2039.0 1760.0
2047.1 1765.8
2055.1 1771.7
2062.4 1777.6
2069.2 1789.7
2075.9 1803.6
2083.5 1817.4
2094.6 1828.4
2105.7 1834.5
2116.7 1840.6
2123.4 1846.6
2128.7 1852.8
2134.0 1859.1
2142.7 1865.3
2158.1 1874.5
2173.5 1886.6
2188.8 1898.7
2194.4 1910.3
2199.1 1916.7
2203.7 1923.1
2213.4 1929.6
2228.5 1940.4
2243.7 1953.4
2258.3 1966.3
2264.4 1977.5
2270.5 1982.9
2276.6 1988.3
2285.4 1993.7
2295.6 2002.2
2305.8 2011.3
2315.8 2020.4
2324.6 2028.3
2333.3 2034.0
2342.1 2039.8
2355.7 2045.5
2370.7 2055.3
2385.7 2065.1
2396.7 2075.0
2400.2 2084.0
2403.7 2092.3
2407.1 2100.7
2417.8 2109.0
2429.2 2117.6
2440.5 2126.2
2448.9 2134.8
2454.4 2138.8
2460.0 2140.8
2465.2 2142.8
2467.1 2146.2
2468.9 2153.3
2470.7 2160.4
2476.2 2167.5
2483.6 2172.8
2491.1 2177.8
2501.0 2182.7
2520.0 2187.9
2539.0 2193.5
2558.0 2199.0
2563.3 2204.6
2564.9 2212.9
2566.5 2221.2
2569.2 2229.5
2573.9 2235.2
2578.7 2238.8
2583.4 2242.4
2591.8 2247.7
2600.5 2262.6
2609.2 2277.4
2616.7 2292.3
2623.0 2296.7
2629.2 2297.1
2635.6 2297.5
2642.4 2298.8
2649.2 2302.1
2656.0 2305.5
2663.5 2308.8
2671.4 2316.7
2679.3 2325.3
2686.3 2333.9
2690.4 2341.6
2694.4 2348.1
2698.5 2354.6
2707.5 2361.3
