wavelength_nm,R_W_nm,G_W_nm,B_W_nm,W_W_nm,RGB_target_W_nm
534.6,2.44958858811635e-08,6.60898172251903e-05,5.34006224382171e-07,3.35850300922986e-05,5.25493641771259e-05
534.8,2.27099759927972e-08,6.52694208169222e-05,5.31188223122966e-07,3.36040007368791e-05,5.18975897670683e-05
535,1.93796565515534e-08,6.45099054073212e-05,5.18131149672843e-07,3.36209744715037e-05,5.12883454511233e-05
535.2,1.10503795485498e-08,6.38062807505948e-05,5.08413558141992e-07,3.36369497511504e-05,5.07209910016305e-05
535.4,1.85816122330458e-09,6.31405819618907e-05,5.04993848428864e-07,3.36529250307972e-05,5.01857435906248e-05
535.6,4.45831483539838e-09,6.24389534034813e-05,5.10880562803075e-07,3.36589157606647e-05,4.96350843543331e-05
535.8,1.44840571580687e-08,6.17083814194761e-05,5.19274395735297e-07,3.36569188507088e-05,4.90682555893936e-05
536,1.89622485642891e-08,6.10247177459194e-05,5.1340773830955e-07,3.3667901855466e-05,4.85281037692901e-05
536.2,1.90477178188242e-08,6.03480404164719e-05,4.99267589642366e-07,3.36768879502672e-05,4.79865305582049e-05
536.4,1.9036785704872e-08,5.96573903988058e-05,4.90392389947007e-07,3.36908663199581e-05,4.74361273987825e-05
536.6,1.88986435376584e-08,5.89697345286152e-05,4.87093021924664e-07,3.37028477796932e-05,4.68904327193919e-05
536.8,1.78113951136892e-08,5.83259928213975e-05,4.91886632607581e-07,3.37088385095607e-05,4.63823024246155e-05
537,1.71942275896628e-08,5.77141886872511e-05,4.96971069043228e-07,3.37058431446269e-05,4.58999286187144e-05
537.2,1.99560771053945e-08,5.71482948143946e-05,4.8903854592568e-07,3.37028477796932e-05,4.54507634057865e-05
537.4,2.32347174625008e-08,5.65824009415381e-05,4.76884035156442e-07,3.37008508697373e-05,4.50001462494209e-05
537.6,2.36640513922583e-08,5.59276806935772e-05,4.69412821853568e-07,3.3691864774936e-05,4.44791222811824e-05
537.8,2.19318082451118e-08,5.52779506914087e-05,4.67046101934806e-07,3.36978555048036e-05,4.39626356725356e-05
538,1.62172941337563e-08,5.47140529168691e-05,4.74306717278806e-07,3.37367952489424e-05,4.35152507154201e-05
538.2,1.25460915029133e-08,5.41711141746576e-05,4.82840948850276e-07,3.37747365381034e-05,4.30865587499271e-05
538.4,1.81840808166037e-08,5.35623041879866e-05,4.82911148169901e-07,3.37647519883242e-05,4.26091135020014e-05
538.6,2.72169884267098e-08,5.30033966592395e-05,4.83823739325017e-07,3.37507736186333e-05,4.21741023797917e-05
538.8,3.72864592051887e-08,5.25892062584715e-05,4.93912384402454e-07,3.37467797987216e-05,4.18584028723675e-05
539,4.3650937182427e-08,5.21191251048289e-05,4.96940983620532e-07,3.37447828887658e-05,4.14925790433601e-05
539.2,4.11524522300883e-08,5.14464399720153e-05,4.79381125240221e-07,3.37567643485009e-05,4.095070894365e-05
539.4,3.39372570216638e-08,5.08056924122731e-05,4.6441864168601e-07,3.37627550783684e-05,4.04316644687434e-05
539.6,2.35348536819146e-08,5.0332617111155e-05,4.66534649748971e-07,3.3741787523832e-05,4.00503411383962e-05
539.8,1.67489924032476e-08,4.98805008423649e-05,4.66384222635491e-07,3.37407890688541e-05,3.96873589401274e-05
540,1.84583774939488e-08,4.93984430988205e-05,4.55042018279047e-07,3.37947056376618e-05,3.93022453654946e-05
540.2,2.33003101462138e-08,4.89173834044345e-05,4.49777069307224e-07,3.38226623770436e-05,3.89229550060011e-05
540.4,2.87037559242033e-08,4.84662651848029e-05,4.5740873819781e-07,3.38036917324631e-05,3.85734178156484e-05
540.6,2.98029302906658e-08,4.80201372109637e-05,4.58762582219136e-07,3.37857195428605e-05,3.82218186642324e-05
540.8,2.46986269035489e-08,4.7573011187966e-05,4.47570804976174e-07,3.37887149077943e-05,3.78592387809331e-05
541,2.18433575049534e-08,4.70979397885309e-05,4.40530816065278e-07,3.37727396281476e-05,3.74780669042324e-05
541.2,2.36064093368742e-08,4.65989152092924e-05,4.41954859406229e-07,3.37407890688541e-05,3.70851449444487e-05
541.4,2.49401272390375e-08,4.61018867283709e-05,4.41112467570737e-07,3.37387921588983e-05,3.66924864288336e-05
541.6,2.36650452207994e-08,4.5616834837351e-05,4.35396237258471e-07,3.37697442632138e-05,3.63051950533381e-05
541.8,1.54609906139752e-08,4.51128200123201e-05,4.2637061044963e-07,3.37727396281476e-05,3.58961910820616e-05
542,3.47333136830892e-09,4.46137954330816e-05,4.17385097537718e-07,3.37527705285892e-05,3.54882804695461e-05
542.2,4.02778831139157e-09,4.41796440491441e-05,4.19430906281055e-07,3.37587612584567e-05,3.51460471679915e-05
542.4,1.62003990485575e-08,4.37884087790211e-05,4.30662797420946e-07,3.37857195428605e-05,3.48506086610485e-05
542.6,2.58842643530876e-08,4.33193256745369e-05,4.37371846682184e-07,3.37717411731697e-05,3.44897028858367e-05
542.8,3.01776036506625e-08,4.28103206037136e-05,4.38655491383886e-07,3.37377937039204e-05,3.4090743253165e-05
543,2.73789824789099e-08,4.23881458096778e-05,4.38956345610847e-07,3.37367952489424e-05,3.37546787804061e-05
543.2,2.22379074357722e-08,4.20278500634676e-05,4.38856060868527e-07,3.37657504433021e-05,3.34656258483814e-05
543.4,2.76989952691459e-08,4.15827201387869e-05,4.38795890023134e-07,3.3754767438545e-05,3.31175108744289e-05
543.6,3.77416326770149e-08,4.11016604444009e-05,4.36780166702493e-07,3.3729806064097e-05,3.27435889595531e-05
543.8,3.71980084650303e-08,4.07034388301686e-05,4.26119898593829e-07,3.37587612584567e-05,3.24234028222219e-05
544,3.15689636082099e-08,4.03291703957397e-05,4.14386583742337e-07,3.37957040926397e-05,3.21178408061216e-05
544.2,3.22079953601406e-08,3.98521028979877e-05,4.18057005311265e-07,3.37337998840087e-05,3.17424215103768e-05
544.4,3.47700853391101e-08,3.93460919746399e-05,4.25738816573012e-07,3.36529250307972e-05,3.13473116009985e-05
544.6,3.10879505943149e-08,3.88959718041667e-05,4.16542705702226e-07,3.36639080355543e-05,3.09843141098791e-05
544.8,2.74813468186438e-08,3.84658126168631e-05,4.05050074232303e-07,3.37068415996048e-05,3.06361660577793e-05
545,3.51109685287092e-08,3.80017197581713e-05,4.14025558669983e-07,3.36968570498256e-05,3.02786393501998e-05
545.2,4.22675278532085e-08,3.75496034893812e-05,4.24344858654757e-07,3.36768879502672e-05,2.99308176602213e-05
545.4,3.24176931823138e-08,3.71374091869302e-05,4.11568582483132e-07,3.36589157606647e-05,2.95915839807978e-05
545.6,2.12053195815638e-08,3.673120317943e-05,3.9508177084565e-07,3.36499296658634e-05,2.92544333513464e-05
545.8,2.59806657215748e-08,3.62631181241043e-05,3.92915620411528e-07,3.36409435710621e-05,2.88867130796039e-05
546,2.95803126974582e-08,3.57990252654125e-05,3.91842573668699e-07,3.36269652013712e-05,2.85217366476529e-05
546.2,1.6894091370249e-08,3.5406791946131e-05,3.82054782818223e-07,3.36139852866583e-05,2.81974500414197e-05
546.4,8.06452107965308e-09,3.50025820369478e-05,3.7738151382609e-07,3.36010053719453e-05,2.78688489633995e-05
546.6,1.80131423075336e-08,3.45334989324636e-05,3.8939562595608e-07,3.36040007368791e-05,2.75104617176828e-05
546.8,3.2438563581677e-08,3.41143182859033e-05,3.99714925940855e-07,3.3616980651592e-05,2.71942217332297e-05
547,4.47689942911705e-08,3.38198937841526e-05,3.9640552944428e-07,3.36349528411946e-05,2.69691580253507e-05
547.2,4.47153275499508e-08,3.34825531685873e-05,3.91792431297539e-07,3.36289621113271e-05,2.67001613043817e-05
547.4,2.35437981387846e-08,3.30064837199938e-05,3.91471520122113e-07,3.3580037817409e-05,2.63072268333526e-05
547.6,5.41209208629714e-09,3.24924884033781e-05,3.84862755603196e-07,3.3530115068513e-05,2.58838426697217e-05
547.8,2.76890569837348e-09,3.19994521190905e-05,3.68195431429537e-07,3.35141397888663e-05,2.54844103945279e-05
548,5.67913381529213e-09,3.15762792758962e-05,3.6012250967274e-07,3.35011598741533e-05,2.51482329918447e-05
548.2,1.10344782918922e-08,3.12409347586479e-05,3.67814349408719e-07,3.3480192319617e-05,2.48902983670728e-05
548.4,1.71355917057376e-08,3.08626741275851e-05,3.74152345123372e-07,3.34761984997053e-05,2.45983786848902e-05
548.6,2.16257090544514e-08,3.03965851705764e-05,3.72688187885493e-07,3.34831876845507e-05,2.42323280250022e-05
548.8,1.87475815994104e-08,2.99504571967371e-05,3.65638170500365e-07,3.34632185849923e-05,2.38740376118767e-05
549,9.33860926935007e-09,2.95492414350294e-05,3.5506815865979e-07,3.34093020161846e-05,2.35447899090142e-05
549.2,8.80740791412929e-09,2.91629964106987e-05,3.50445032038817e-07,3.33813452768029e-05,2.32367276899116e-05
549.4,1.92444958699631e-08,2.87777494355266e-05,3.5384468480348e-07,3.3380346821825e-05,2.29412884686292e-05
549.6,2.96707510946988e-08,2.84084712468901e-05,3.60824502868984e-07,3.33713607270237e-05,2.26600412500557e-05
549.8,3.71980084650303e-08,2.8044183304046e-05,3.69077937161957e-07,3.33493947175094e-05,2.23810979459594e-05
550,4.30019671450853e-08,2.765494413224e-05,3.76067783701692e-07,3.33364148027965e-05,2.20805499632054e-05
550.2,4.50124822837413e-08,2.72397556823135e-05,3.79337066301339e-07,3.33284271629731e-05,2.17549623004929e-05
550.4,3.59308770751211e-08,2.6807600396693e-05,3.73871547844874e-07,3.33014688785693e-05,2.14037103192752e-05
550.6,2.14686841449567e-08,2.63814334060233e-05,3.62529343488431e-07,3.326752140932e-05,2.10505441024561e-05
550.8,1.77925123714082e-08,2.59991805783266e-05,3.52230100452121e-07,3.32445569448278e-05,2.07407732987812e-05
551,2.19795120150848e-08,2.5652857520335e-05,3.45611307458971e-07,3.32435584898499e-05,2.0467012560744e-05
551.2,2.45644600504997e-08,2.52815832333816e-05,3.46674325727568e-07,3.32315770301149e-05,2.01756469681455e-05
551.4,2.4925219810921e-08,2.48913460124171e-05,3.51437850987789e-07,3.32076141106448e-05,1.98692034941272e-05
551.6,2.17698141929116e-08,2.44911282998678e-05,3.50796028636938e-07,3.31896419210422e-05,1.95498311435641e-05
551.8,1.90248597623788e-08,2.41168598654389e-05,3.50234434079944e-07,3.3180655826241e-05,1.92513394112961e-05
552,2.46837194754324e-08,2.38354100027484e-05,3.62489229591503e-07,3.31626836366384e-05,1.90382759009869e-05
552.2,3.25637859778563e-08,2.35789113690198e-05,3.75014793907327e-07,3.31437129920579e-05,1.88467614357669e-05
552.4,3.39780039918492e-08,2.32435668517715e-05,3.66851615882443e-07,3.31157562526761e-05,1.85789080135626e-05
552.6,3.20787976497969e-08,2.28683003681841e-05,3.52841837380276e-07,3.30887979682723e-05,1.82743939353919e-05
552.8,2.80378908016628e-08,2.24581021640501e-05,3.50555345255369e-07,3.30608412288905e-05,1.79457330776715e-05
553,2.60243941773834e-08,2.20578844515008e-05,3.5124730997738e-07,3.30159107548841e-05,1.76278104682474e-05
553.2,3.57003088535846e-08,2.17664540972255e-05,3.49311814450596e-07,3.29609957310985e-05,1.74037005942857e-05
553.4,4.14386748499266e-08,2.15009730210706e-05,3.44317634283037e-07,3.2918062167048e-05,1.71957985655625e-05
553.6,2.34712486552839e-08,2.12065485193199e-05,3.30418168997423e-07,3.29320405367388e-05,1.69431026566489e-05
553.8,9.256717797563e-09,2.08921630343996e-05,3.23839489901201e-07,3.29340374466947e-05,1.66806591637877e-05
554,2.26056239959812e-08,2.0547836074725e-05,3.42532565869733e-07,3.28711347830857e-05,1.64264922163815e-05
554.2,3.59418091890732e-08,2.02134896066352e-05,3.58006501609779e-07,3.28242073991235e-05,1.61788069980148e-05
554.4,3.16126920640185e-08,1.99120787607752e-05,3.49672839522949e-07,3.28401826787702e-05,1.59333700609945e-05
554.6,2.51905720313961e-08,1.96106679149151e-05,3.36986819619412e-07,3.28491687735715e-05,1.56844425424276e-05
554.8,2.36213167649908e-08,1.92743253485084e-05,3.28773499223367e-07,3.27862661099625e-05,1.54135120188086e-05
555,2.90774354556589e-08,1.89968676824517e-05,3.29174638192649e-07,3.27353449060886e-05,1.51982754066838e-05
555.2,4.41090921398766e-08,1.8811230538975e-05,3.42291882488164e-07,3.27123804415964e-05,1.50685231633997e-05
555.4,4.8671758972091e-08,1.85986460682194e-05,3.47135635542242e-07,3.26934097970159e-05,1.49058836268905e-05
555.6,3.36540158874488e-08,1.82962371732009e-05,3.34078562092119e-07,3.26614592377225e-05,1.46494773622472e-05
555.8,2.56884801304898e-08,1.79828497374391e-05,3.27479826047434e-07,3.26335024983407e-05,1.4392559902953e-05
556,3.42006215850567e-08,1.76924174323223e-05,3.35883687453887e-07,3.26205225836278e-05,1.4172872812562e-05
556.2,4.04875809360889e-08,1.7421946110375e-05,3.44167207169557e-07,3.25915673892681e-05,1.39672388220843e-05
556.4,3.90216838379586e-08,1.71774240665481e-05,3.46413585397535e-07,3.25476353702396e-05,1.37736144855166e-05
556.6,3.56903705681736e-08,1.69348981210382e-05,3.37257588423678e-07,3.2505700261167e-05,1.35751721423778e-05
556.8,3.24932241514378e-08,1.66923721755283e-05,3.19306619548317e-07,3.24817373416969e-05,1.33729896312207e-05
557,3.19237603973845e-08,1.64538384266523e-05,3.15164859690482e-07,3.24557775122709e-05,1.3181993944095e-05
557.2,3.4278140211263e-08,1.62232890710441e-05,3.26547177943853e-07,3.24328130477788e-05,1.30063181591312e-05
557.4,3.60769698706635e-08,1.60057143544961e-05,3.33065686194683e-07,3.24168377681321e-05,1.28383627484278e-05
557.6,3.81709666067724e-08,1.57931298837405e-05,3.32835031287346e-07,3.24078516733308e-05,1.26716319517802e-05
557.8,4.71830038175153e-08,1.55426195449628e-05,3.35091437989556e-07,3.23768995690153e-05,1.24812295796607e-05
558,5.93822491595829e-08,1.52771384688079e-05,3.40095646631346e-07,3.23289737300751e-05,1.228260122199e-05
558.2,6.19145242823192e-08,1.50695442438446e-05,3.4663421183064e-07,3.22790509811791e-05,1.2123109153501e-05
558.4,5.64037450218903e-08,1.48998758869035e-05,3.4982326663643e-07,3.22341205071727e-05,1.19860576502803e-05
558.6,5.15538617412964e-08,1.4706254350159e-05,3.35412349164981e-07,3.22211405924597e-05,1.18228651397936e-05
558.8,4.6151409791848e-08,1.4488679633611e-05,3.14573179710791e-07,3.22091591327247e-05,1.16374905222646e-05
559,3.27267738585976e-08,1.42840795561232e-05,3.1637830507256e-07,3.21722162985416e-05,1.14661834571394e-05
559.2,2.00316080745185e-08,1.4078481429477e-05,3.27189000294704e-07,3.21113105448885e-05,1.12985745760279e-05
559.4,2.66852901572184e-08,1.38509262213442e-05,3.16629016928361e-07,3.20643831609263e-05,1.11189472661547e-05
559.6,4.17417925549638e-08,1.36303573573208e-05,3.00202376136271e-07,3.20234465068316e-05,1.09486659790103e-05
559.8,4.95701799732502e-08,1.34926265734509e-05,3.07202251150238e-07,3.20124635020744e-05,1.08486805010814e-05
560,5.01873474972766e-08,1.33658743303244e-05,3.18945594475963e-07,3.19954897674498e-05,1.07539789344939e-05
560.2,3.88268934439019e-08,1.31463035154594e-05,3.07452963006039e-07,3.19435701085979e-05,1.05665837085597e-05
560.4,2.62380673137211e-08,1.29107639140588e-05,2.9068535409006e-07,3.18906519947682e-05,1.03633151472495e-05
560.6,2.81849774257463e-08,1.27450877537516e-05,2.89612307347231e-07,3.18636937103643e-05,1.02332236499014e-05
560.8,3.26581996892613e-08,1.2599372576614e-05,2.92279881492955e-07,3.18497153406734e-05,1.01224798340548e-05
561,2.57709678994016e-08,1.24187256789297e-05,2.86332996273352e-07,3.18347385160047e-05,9.97170473738946e-06
561.2,2.16465794538146e-08,1.22490573219886e-05,2.84086618045374e-07,3.18067817766229e-05,9.83333151310472e-06
561.4,3.38498001100466e-08,1.21382738653976e-05,2.97755428423652e-07,3.17368899281685e-05,9.7609049284982e-06
561.6,4.75427697493954e-08,1.20145157697465e-05,3.12768054349023e-07,3.16659996247361e-05,9.67992963790575e-06
561.8,5.27842214751848e-08,1.18238883804773e-05,3.18905480579035e-07,3.16480274351336e-05,9.53574549868497e-06
562,5.35345620237193e-08,1.16312648928913e-05,3.22094535384825e-07,3.16200706957518e-05,9.38528362402527e-06
562.2,4.97898160808345e-08,1.14835536174367e-05,3.24902508169798e-07,3.15631587620104e-05,9.26678148563116e-06
562.4,4.6717892060278e-08,1.1337838440299e-05,3.22094535384825e-07,3.15102406481806e-05,9.1479164691658e-06
562.6,4.82533571562857e-08,1.11771525257842e-05,3.10270964265244e-07,3.14912700036001e-05,9.01676505941338e-06
562.8,5.25039618265931e-08,1.10334334469635e-05,3.03602028900934e-07,3.1468305539108e-05,8.90335312234934e-06
563,5.89151497452634e-08,1.09156636462633e-05,3.09940024615587e-07,3.14123920603444e-05,8.81779769891808e-06
563.2,6.20785059916015e-08,1.07819250590273e-05,3.10932843564559e-07,3.13464940318017e-05,8.71480484394545e-06
563.4,5.89390016302499e-08,1.06132547512447e-05,2.99089215496514e-07,3.12756037283694e-05,8.57377671807768e-06
563.6,5.19255536156698e-08,1.04595551808392e-05,2.91838628626745e-07,3.12436531690759e-05,8.44365993584124e-06
563.8,4.30248252015307e-08,1.03387912326635e-05,2.94977541061375e-07,3.12596284487227e-05,8.34271096110043e-06
564,4.16245207871133e-08,1.02260116777556e-05,2.96953150485088e-07,3.1242654714098e-05,8.25326720043093e-06
564.2,4.95363898028526e-08,1.01122340736892e-05,2.94506202772469e-07,3.11757582305774e-05,8.16817268307459e-06
564.4,5.24314123430924e-08,9.97520192423035e-06,2.91046379162414e-07,3.11248370267035e-05,8.06042473159228e-06
564.6,4.76123377472728e-08,9.81751015719098e-06,2.8842894738785e-07,3.1105866382123e-05,7.93083910706565e-06
564.8,4.52042911921746e-08,9.68966005999007e-06,2.91648087616336e-07,3.10669266379841e-05,7.82924791171064e-06
565,4.67983921721075e-08,9.59464578010306e-06,2.99189500238834e-07,3.10040239743751e-05,7.75856710688965e-06
565.2,4.88188455961746e-08,9.48625764149245e-06,2.99590639208116e-07,3.09441166756999e-05,7.67450798752747e-06
565.4,4.95821059157435e-08,9.3604036426085e-06,2.92961817740734e-07,3.09021815666273e-05,7.57260234332607e-06
565.6,4.44042592165849e-08,9.22297227348621e-06,2.87225530480004e-07,3.08562526376429e-05,7.45741407614824e-06
565.8,3.74673359996699e-08,9.08454285520545e-06,2.84979152252026e-07,3.08153159835482e-05,7.34162488067192e-06
566,4.36708137532492e-08,8.96347949228218e-06,2.90043531739209e-07,3.07863607891885e-05,7.25274913738335e-06
566.2,5.77255369815603e-08,8.85319506027047e-06,2.97715314526724e-07,3.07643947796743e-05,7.1795035562457e-06
566.4,6.271555008645e-08,8.72554457290126e-06,2.95258338339873e-07,3.07274519454913e-05,7.08120827306737e-06
566.6,5.99755647986227e-08,8.59020910701178e-06,2.8583157256175e-07,3.06755322866394e-05,6.96791747801042e-06
566.8,5.49050515819035e-08,8.48162135856947e-06,2.7833027383618e-07,3.06365925425005e-05,6.87486389923895e-06
567,4.97490691106492e-08,8.38231546730101e-06,2.7254384420429e-07,3.05896651585383e-05,6.78983937403086e-06
567.2,4.84252894938969e-08,8.27023454680404e-06,2.68121287067958e-07,3.05477300494656e-05,6.69821154586904e-06
567.4,4.87621973693316e-08,8.15575830832673e-06,2.6361850213777e-07,3.05097887603047e-05,6.60591423782045e-06
567.6,4.56882856916929e-08,8.05495534332055e-06,2.53740455019206e-07,3.04608644663866e-05,6.519498631569e-06
567.8,4.43267405903786e-08,7.95834418477997e-06,2.46941149489879e-07,3.04099432625127e-05,6.439045221216e-06
568,5.38038895583588e-08,7.85025546091691e-06,2.57471047433527e-07,3.03849818880647e-05,6.36530980418504e-06
568.2,6.59584126160766e-08,7.74595932385606e-06,2.74730051586876e-07,3.03570251486829e-05,6.29954807856237e-06
568.4,7.23944462482746e-08,7.68248339737692e-06,2.90554983925043e-07,3.03320637742349e-05,6.2611190937848e-06
