wavelength_nm,S_single_white_W_nm,S_RGB_target_W_nm,S_best_Ra_single_white_W_nm,S_best_Ra_RGB_point_W_nm,S_best_Ra_blend_W_nm,S_best_Rmin8_single_white_W_nm,S_best_Rmin8_RGB_point_W_nm,S_best_Rmin8_blend_W_nm
705,1.04403540928438e-05,2.04704818052291e-07,9.4423251231791e-06,1.61618074786728e-08,9.45848693065777e-06,9.54745905516744e-06,1.40625080167359e-08,9.56152156318417e-06
705.2,1.04305533794294e-05,2.03159414016993e-07,9.4334612933056e-06,1.66599120778968e-08,9.4501212053835e-06,9.53849653251701e-06,1.45833657085505e-08,9.55307989822556e-06
705.4,1.04466957309355e-05,2.35763388009191e-07,9.44806054250901e-06,2.06610384230317e-08,9.46872158093204e-06,9.55325833452948e-06,1.82660186056766e-08,9.57152435313515e-06
705.6,1.03417704461459e-05,1.69782818117982e-07,9.35316542268689e-06,1.44301507444573e-08,9.36759557343135e-06,9.45730662144847e-06,1.27004034043915e-08,9.47000702485286e-06
705.8,1.01902917726378e-05,7.25222914815958e-08,9.21616711096568e-06,4.6099233446539e-09,9.22077703431033e-06,9.31878292577795e-06,3.85376485617427e-09,9.32263669063413e-06
706,1.01304785951822e-05,6.10075177491632e-08,9.1620716786495e-06,2.99560519599628e-09,9.1650672838455e-06,9.26408517724963e-06,2.34968161368854e-09,9.26643485886332e-06
706.2,1.01196689847986e-05,9.98440376740699e-08,9.15229539570079e-06,5.49108576492953e-09,9.15778648146572e-06,9.25420004197343e-06,4.4405291806658e-09,9.2586405711541e-06
706.4,1.00986262765853e-05,2.02020841786241e-07,9.13326423156064e-06,1.46898646443417e-08,9.14795409620498e-06,9.23495697863576e-06,1.26040603585098e-08,9.24756103899427e-06
706.6,1.00728273398033e-05,3.01653917211797e-07,9.10993150292306e-06,2.40243165716909e-08,9.13395581949475e-06,9.21136445577655e-06,2.09330979183536e-08,9.23229755369491e-06
706.8,1.00507757346209e-05,3.04664389462314e-07,9.0899878857077e-06,2.39942173079811e-08,9.11398210301568e-06,9.1911987798131e-06,2.08691439382882e-08,9.21206792375139e-06
707,1.00088344463327e-05,2.48750371601113e-07,9.05205590786672e-06,1.88217390175325e-08,9.07087764688425e-06,9.15284445494143e-06,1.62616385227006e-08,9.16910609346413e-06
707.2,9.87854260917635e-06,1.22104045983668e-07,8.93421911072497e-06,8.59352979140691e-09,8.94281264051638e-06,9.03369562441227e-06,7.32966662914158e-09,9.04102529104141e-06
707.4,9.75747497288064e-06,3.94684480667613e-08,8.82472474169945e-06,2.61214044779918e-09,8.82733688214725e-06,8.9229821093188e-06,2.20177028070535e-09,8.92518387959951e-06
707.6,9.77923832178618e-06,2.0188911364061e-07,8.84440765803618e-06,1.81477073504941e-08,8.86255536538668e-06,8.94288418167489e-06,1.61018705189571e-08,8.95898605219385e-06
707.8,9.79437177632314e-06,3.55446989350749e-07,8.85809445416437e-06,3.22841632379712e-08,8.89037861740234e-06,8.95672337106158e-06,2.86859627800885e-08,8.98540933384166e-06
708,9.65067602229121e-06,2.30762400601022e-07,8.72813506616623e-06,2.01855728237476e-08,8.74832063898998e-06,8.82531697278992e-06,1.78409416443456e-08,8.84315791443427e-06
708.2,9.51851051933506e-06,1.11190207454655e-07,8.60860371331337e-06,8.47807454862816e-09,8.617081787862e-06,8.70445471881289e-06,7.33444411285644e-09,8.71178916292574e-06
708.4,9.53335571759512e-06,2.2714921588148e-07,8.62202980856293e-06,1.88900414929782e-08,8.64091985005591e-06,8.7180303045922e-06,1.65712158234024e-08,8.73460152041561e-06
708.6,9.5585781418234e-06,3.15526129183663e-07,8.64484113544325e-06,2.70570533503494e-08,8.6718981887936e-06,8.74109562023668e-06,2.38451444398047e-08,8.76494076467648e-06
708.8,9.51476318773543e-06,1.87195774173298e-07,8.60521460189115e-06,1.56963398992555e-08,8.62091094179041e-06,8.70102787191714e-06,1.37868091826374e-08,8.71481468109977e-06
709,9.43765463366613e-06,7.72245851055018e-08,8.53547711685704e-06,5.70214757048771e-09,8.54117926442753e-06,8.63051390694689e-06,4.90579339020348e-09,8.6354197003371e-06
709.2,9.33532365536857e-06,1.19587401922884e-07,8.44292830494262e-06,8.61101258822435e-09,8.45153931753084e-06,8.53693462633218e-06,7.37536522209199e-09,8.54430999155427e-06
709.4,9.25331474459207e-06,1.90526684648699e-07,8.36875890497176e-06,1.41902464799926e-08,8.38294915145175e-06,8.46193940003672e-06,1.22268589821415e-08,8.47416625901886e-06
709.6,9.22722755153311e-06,2.31146475710169e-07,8.34516547545555e-06,1.75920731125892e-08,8.36275754856814e-06,8.43808327357015e-06,1.52142886425978e-08,8.45329756221275e-06
709.8,9.22218306668746e-06,2.43501510138182e-07,8.34060321007949e-06,1.89400549263349e-08,8.35954326500582e-06,8.43347021044126e-06,1.64397143373957e-08,8.44990992477865e-06
710,9.22463324504106e-06,2.1601940220659e-07,8.34281916754786e-06,1.72285023026456e-08,8.36004766985051e-06,8.43571084110386e-06,1.50150994937233e-08,8.45072594059759e-06
710.2,9.19652825804384e-06,1.90955056782583e-07,8.31740083188122e-06,1.49354182367292e-08,8.33233625011795e-06,8.41000948938574e-06,1.29755580893525e-08,8.42298504747509e-06
710.4,9.11235742519063e-06,1.86919875826987e-07,8.24127617532062e-06,1.3159903302928e-08,8.25443607862355e-06,8.33303723603504e-06,1.12252030150937e-08,8.34426243905013e-06
710.6,9.02991612999879e-06,1.47630257508713e-07,8.16671572403182e-06,9.38560909091177e-09,8.17610133312273e-06,8.25764660432853e-06,7.84634802174667e-09,8.26549295235028e-06
710.8,8.97039120882006e-06,6.09980719139729e-08,8.11288099259427e-06,3.45810448769232e-09,8.11633909708196e-06,8.20321245940758e-06,2.81743569657478e-09,8.20602989510415e-06
711,8.91922571967128e-06,3.28775367126368e-08,8.06660658663706e-06,2.31627233670921e-09,8.06892285897377e-06,8.15642281910022e-06,1.9759932371801e-09,8.1583988123374e-06
711.2,8.87267233095281e-06,9.37068845333495e-08,8.02450339473796e-06,7.85928843436421e-09,8.03236268317233e-06,8.11385083651071e-06,6.90343325972323e-09,8.12075426977043e-06
711.4,8.82237161063471e-06,1.39023503307841e-07,7.97901109141665e-06,1.13271654321194e-08,7.99033825684876e-06,8.06785200702545e-06,9.90535269783532e-09,8.07775735972328e-06
711.6,8.76544099594803e-06,1.34121008684123e-07,7.92752266788679e-06,9.97937047195135e-09,7.93750203835874e-06,8.01579029457078e-06,8.59713692476279e-09,8.02438743149554e-06
711.8,8.69640361763179e-06,8.95393398479976e-08,7.86508480745438e-06,6.10001929867235e-09,7.87118482675305e-06,7.95265723060676e-06,5.17097865059598e-09,7.95782820925736e-06
712,8.63053705836138e-06,2.64553114068466e-08,7.80551465668693e-06,1.59770490820314e-09,7.80711236159513e-06,7.89242380632377e-06,1.32093219841729e-09,7.89374473852219e-06
712.2,8.62981641766915e-06,4.13185540349504e-08,7.80486290449035e-06,2.96709144867237e-09,7.80782999593902e-06,7.89176479730536e-06,2.54007373782261e-09,7.89430487104318e-06
712.4,8.68386446958688e-06,1.26474395770096e-07,7.85374431923388e-06,9.38148405795108e-09,7.86312580329183e-06,7.94119047368637e-06,8.07773333387979e-09,7.94926820702025e-06
712.6,8.67276660292644e-06,1.43490482965216e-07,7.84370733540654e-06,1.01353150311598e-08,7.8538426504377e-06,7.9310417348028e-06,8.65049503471037e-09,7.93969222983751e-06
712.8,8.58513669475049e-06,8.92732110192088e-08,7.76445426830236e-06,5.21770836226143e-09,7.76967197666462e-06,7.85090623816372e-06,4.28180694134044e-09,7.85518804510506e-06
713,8.47286087490006e-06,6.60591153746233e-08,7.66291127607512e-06,3.36083736367583e-09,7.6662721134388e-06,7.7482326330949e-06,2.66273425769322e-09,7.75089536735259e-06
713.2,8.3598644143574e-06,7.13068255066438e-08,7.56071653165131e-06,4.12012102070059e-09,7.56483665267201e-06,7.64490001900766e-06,3.37204230832856e-09,7.64827206131599e-06
713.4,8.25421848887554e-06,4.78418654984868e-08,7.46516965963261e-06,2.93449501751361e-09,7.46810415465012e-06,7.54828929690824e-06,2.43448168686351e-09,7.5507237785951e-06
713.6,8.17826295991383e-06,9.39630028038928e-09,7.39647497811303e-06,5.97760150333033e-10,7.39707273826336e-06,7.47882974636746e-06,4.99794330732174e-10,7.47932954069819e-06
713.8,8.18460459800551e-06,1.06500220143324e-08,7.40221039744294e-06,5.66966351722297e-10,7.40277736379466e-06,7.4846290257295e-06,4.5469831663153e-10,7.48508372404613e-06
714,8.23144624300087e-06,3.77654149469659e-08,7.44457429022067e-06,2.0547415900743e-09,7.44662903181074e-06,7.52746461192637e-06,1.6571272890432e-09,7.52912173921542e-06
714.2,8.19988218068092e-06,4.5480015518754e-08,7.41602754401044e-06,2.35067923329466e-09,7.41837822324374e-06,7.49860001691986e-06,1.8704631161217e-09,7.50047048003599e-06
714.4,8.119026295012e-06,4.15608643668029e-08,7.34290094755411e-06,2.01341772459179e-09,7.34491436527871e-06,7.42465920505387e-06,1.5730835366291e-09,7.4262322885905e-06
714.6,8.06714016517098e-06,5.25869180291667e-08,7.29597478940032e-06,3.22348362289745e-09,7.29919827302322e-06,7.3772105557281e-06,2.67385502105661e-09,7.37988441074915e-06
714.8,8.02923446475935e-06,7.29469135707546e-08,7.26169262386019e-06,5.32124515343064e-09,7.26701386901362e-06,7.34254668135955e-06,4.56827887327154e-09,7.34711496023282e-06
715,7.97129495310354e-06,9.66957538955311e-08,7.20929174725512e-06,7.29306038946828e-09,7.21658480764459e-06,7.2895623562791e-06,6.29762159912548e-09,7.29585997787823e-06
715.2,7.91465259469376e-06,1.08353873814965e-07,7.15806402460389e-06,8.17466092814864e-09,7.16623868553204e-06,7.2377642474318e-06,7.05923285117707e-09,7.24482348028298e-06
715.4,7.89043906743462e-06,6.14397155326867e-08,7.13616515079879e-06,4.78488257774908e-09,7.14095003337654e-06,7.2156215444131e-06,4.15406916293947e-09,7.21977561357604e-06
715.6,7.8861152232812e-06,2.23477092906656e-08,7.13225463761931e-06,2.06560652780117e-09,7.13432024414711e-06,7.21166749030262e-06,1.83977897106761e-09,7.21350726927369e-06
715.8,7.89144796440375e-06,1.05650138616905e-07,7.137077603874e-06,8.45660483052597e-09,7.14553420870453e-06,7.21654415703888e-06,7.37442027984581e-09,7.22391857731873e-06
716,7.89476291158804e-06,2.19442552901772e-07,7.14007566397827e-06,1.72384175835566e-08,7.15731408156183e-06,7.21957559852359e-06,1.49870106966956e-08,7.23456260922028e-06
716.2,7.87602625358989e-06,2.45483646754242e-07,7.12313010686718e-06,1.97663198269655e-08,7.14289642669415e-06,7.20244136404484e-06,1.72531093848141e-08,7.21969447342965e-06
716.4,7.84950667611559e-06,2.41941985813032e-07,7.09914562603302e-06,2.00898254710088e-08,7.11923545150403e-06,7.17818983216722e-06,1.76196510560643e-08,7.19580948322328e-06
716.6,7.8330760683326e-06,2.70200158183252e-07,7.08428567595099e-06,2.25233414446013e-08,7.10680901739559e-06,7.16316442654739e-06,1.97656268704475e-08,7.18293005341784e-06
716.8,7.79805293068991e-06,2.75413155423689e-07,7.05261051919718e-06,2.29058716996216e-08,7.0755163908968e-06,7.13113658825249e-06,2.00943731283176e-08,7.15123096138081e-06
717,7.70235184676092e-06,1.86518307610357e-07,6.96605782749129e-06,1.56715212392496e-08,6.98172934873054e-06,7.04362019060718e-06,1.37692573175516e-08,7.05738944792473e-06
717.2,7.59036428318739e-06,9.28627254738645e-08,6.86477553614269e-06,7.87189258299121e-09,6.87264742872568e-06,6.94121018914572e-06,6.92557688974668e-09,6.94813576603547e-06
717.4,7.48313294818261e-06,7.27785202722868e-08,6.76779480929151e-06,5.59484053150648e-09,6.77338964982302e-06,6.84314964720579e-06,4.84679549763504e-09,6.84799644270343e-06
717.6,7.41568097938929e-06,6.55107306242838e-08,6.70679080369158e-06,4.50546828286307e-09,6.71129627197445e-06,6.78146640308229e-06,3.82621576632037e-09,6.78529261884861e-06
717.8,7.43931799409464e-06,3.04610499041183e-08,6.72816827573942e-06,1.91134821406268e-09,6.73007962395349e-06,6.80308189888625e-06,1.59346651049779e-09,6.80467536539675e-06
718,7.47203508152217e-06,2.55317706941207e-08,6.75775782546417e-06,1.60272211489381e-09,6.75936054757907e-06,6.83300090832223e-06,1.33628827226977e-09,6.8343371965945e-06
718.2,7.46136959927707e-06,1.13846186120106e-07,6.74811189295479e-06,9.30042426552044e-09,6.75741231722031e-06,6.82324757484971e-06,8.13637760613274e-09,6.83138395245584e-06
718.4,7.38368453265399e-06,1.73634598799125e-07,6.67785300616341e-06,1.4071370094503e-08,6.69192437625791e-06,6.75220640266473e-06,1.22947409893167e-08,6.76450114365405e-06
718.6,7.20165069379508e-06,1.22274576655107e-07,6.51322040130719e-06,8.47073512851121e-09,6.5216911364357e-06,6.58574072461348e-06,7.20360598616702e-09,6.59294433059965e-06
718.8,7.0895190020831e-06,7.43747658964474e-08,6.41180775951927e-06,3.661923471221e-09,6.41546968299049e-06,6.48319892134834e-06,2.87458358732035e-09,6.48607350493566e-06
719,7.16187132758363e-06,8.93823938948935e-08,6.47724368005595e-06,5.58792466469427e-09,6.48283160472064e-06,6.54936342679706e-06,4.65492967520584e-09,6.55401835647226e-06
719.2,7.19184998038067e-06,1.07246244294171e-07,6.50435657143369e-06,7.4340974698226e-09,6.51179066890352e-06,6.57677820196306e-06,6.32275642628223e-09,6.58310095838934e-06
719.4,7.07294426616166e-06,1.03931669591021e-07,6.39681745899791e-06,6.37119551737172e-09,6.40318865451529e-06,6.46804171392483e-06,5.28492533368248e-09,6.47332663925851e-06
719.6,6.97695492595578e-06,7.50036464631584e-08,6.3100040664134e-06,3.94191488744625e-09,6.31394598130085e-06,6.38026171267215e-06,3.15069035778938e-09,6.38341240302994e-06
719.8,6.97162218483323e-06,2.3740517207022e-08,6.3051811001587e-06,1.14502400498564e-09,6.30632612416369e-06,6.37538504593589e-06,8.93438403499163e-10,6.37627848433939e-06
720,6.9861791268164e-06,3.77119332670865e-08,6.31834649452963e-06,3.28941940914678e-09,6.32163591393877e-06,6.38869702810784e-06,2.90614789671766e-09,6.39160317600456e-06
720.2,6.99295314932343e-06,1.60409210728698e-07,6.32447296517749e-06,1.41478403214365e-08,6.33862080549892e-06,6.39489171288093e-06,1.25193184512066e-08,6.40741103133214e-06
720.4,6.97681079781733e-06,2.21136048900646e-07,6.30987371597408e-06,1.95521593030096e-08,6.32942587527709e-06,6.38012991086847e-06,1.73076584345871e-08,6.39743756930306e-06
720.6,6.92405989914563e-06,1.71617958675109e-07,6.26216545518439e-06,1.54479868352734e-08,6.27761344201967e-06,6.3318904507206e-06,1.37091393603304e-08,6.34559959008093e-06
720.8,6.84176273209223e-06,1.31735080662415e-07,6.1877353543349e-06,1.1370765203019e-08,6.19910611953792e-06,6.25663162081778e-06,1.00305896011149e-08,6.26666221041889e-06
721,6.74606164816324e-06,1.29775760578859e-07,6.10118266262902e-06,9.7980698522579e-09,6.11098073248128e-06,6.16911522317247e-06,8.46219905640865e-09,6.17757742222887e-06
721.2,6.72617196505751e-06,1.13040417144314e-07,6.0831943020034e-06,7.55912778942022e-09,6.09075342979282e-06,6.15092657426425e-06,6.38466466128064e-09,6.15731123892553e-06
721.4,6.7773374542063e-06,7.74504230822165e-08,6.12946870796061e-06,4.6097108177355e-09,6.13407841877835e-06,6.19771621457161e-06,3.79867853603644e-09,6.20151489310765e-06
721.6,6.75456520833163e-06,5.50974268463835e-08,6.10887333854867e-06,3.15526881700868e-09,6.11202860736568e-06,6.17689152958975e-06,2.57692786408147e-09,6.17946845745383e-06
721.8,6.65598156163369e-06,5.19571817382652e-08,6.01971363805646e-06,3.38865620909328e-09,6.02310229426556e-06,6.08673909587078e-06,2.84787838232441e-09,6.0895869742531e-06
722,6.60625735386938e-06,1.02302574079144e-07,5.97474273649241e-06,8.55559878275086e-09,5.98329833527516e-06,6.04126747360025e-06,7.51178934001848e-09,6.04877926294026e-06
722.2,6.60683386642317e-06,1.95240410982405e-07,5.97526413824967e-06,1.77258584231343e-08,5.99298999667281e-06,6.04179468081498e-06,1.57493534148611e-08,6.05754403422984e-06
722.4,6.56287478419675e-06,2.27140540134457e-07,5.93550725425827e-06,2.08042586861415e-08,5.95631151294441e-06,6.00159513069175e-06,1.850684313462e-08,6.02010197382637e-06
722.6,6.48562210198901e-06,2.01666003653252e-07,5.86563941878484e-06,1.81658427832429e-08,5.88380526156808e-06,5.93094936391783e-06,1.61226920570093e-08,5.94707205597483e-06
722.8,6.46025554962229e-06,1.83042721884879e-07,5.84269774146521e-06,1.60387194004062e-08,5.85873646086561e-06,5.90775224646967e-06,1.4179242289638e-08,5.92193148875931e-06
723,6.47567726043615e-06,1.69798510491359e-07,5.85664523847203e-06,1.43666965563459e-08,5.87101193502838e-06,5.92185503946372e-06,1.26360679726135e-08,5.93449110743633e-06
723.2,6.48432494874298e-06,1.25845988028581e-07,5.86446626483099e-06,9.74273401083863e-09,5.87420899884183e-06,5.92976314768468e-06,8.45000245878034e-09,5.93821315014346e-06
723.4,6.47510074788236e-06,7.68500649913643e-08,5.85612383671476e-06,4.83091361267232e-09,5.86095475032744e-06,5.92132783224899e-06,4.02902885821513e-09,5.9253568611072e-06
723.6,6.43517725353246e-06,9.28746221464364e-08,5.82001676502421e-06,6.86758723204196e-09,5.82688435225625e-06,5.88481873262888e-06,5.90995681355406e-09,5.89072868944244e-06
723.8,6.36859005356982e-06,1.36184132803893e-07,5.75979486206017e-06,1.18199563497509e-08,5.77161481840992e-06,5.82392629932747e-06,1.04352449890904e-08,5.83436154431656e-06
724,6.26726797224139e-06,1.1404585018151e-07,5.66815850322096e-06,9.98320008852561e-09,5.67814170330949e-06,5.73126963133854e-06,8.82453255328629e-09,5.74009416389182e-06
724.2,6.17488183549668e-06,7.62086913849476e-08,5.58460387161935e-06,6.25697304180813e-09,5.59086084466115e-06,5.64678467517793e-06,5.47810776203697e-09,5.65226278293996e-06
724.4,6.18900639306451e-06,1.29896143335331e-07,5.59737821467232e-06,1.10773073300282e-08,5.60845552200235e-06,5.65970125193883e-06,9.75433960115285e-09,5.66945559153998e-06
724.6,6.23772170385969e-06,2.05200623219475e-07,5.64143666316116e-06,1.79848136037644e-08,5.65942147676492e-06,5.70425026158358e-06,1.59002916307852e-08,5.72015055321437e-06
724.8,6.2163907393695e-06,1.90492947087835e-07,5.62214479814238e-06,1.67409572602481e-08,5.63888575540263e-06,5.68474359463854e-06,1.48063458543636e-08,5.69954994049291e-06
725,6.1472092329148e-06,1.32341974175518e-07,5.55957658727065e-06,1.14528283223665e-08,5.57102941559302e-06,5.62147872887085e-06,1.01068090874374e-08,5.63158553795828e-06
725.2,6.02743874986512e-06,7.20223592595977e-08,5.45125537219898e-06,5.57014270374242e-09,5.45682551490272e-06,5.51195143001052e-06,4.83024201988357e-09,5.51678167203041e-06
725.4,5.92784620619805e-06,3.41656879074499e-08,5.36118321863156e-06,1.71956331881349e-09,5.36290278195038e-06,5.42087638366578e-06,1.35829757004012e-09,5.42223468123582e-06
725.6,5.96849034124018e-06,6.9382596110068e-08,5.3979420425187e-06,4.98068669216746e-09,5.40292272921087e-06,5.4580444923043e-06,4.2636147976571e-09,5.46230810710196e-06
725.8,6.04372522950966e-06,1.30425353130221e-07,5.4659849718417e-06,1.08538421582261e-08,5.47683881399993e-06,5.52684503382667e-06,9.52249390043171e-09,5.5363675277271e-06
726,6.05309355850873e-06,1.75925093327354e-07,5.47445775039725e-06,1.57084736015873e-08,5.49016622399883e-06,5.53541215106604e-06,1.392456942736e-08,5.5493367204934e-06
726.2,6.03421277237214e-06,2.08239881110771e-07,5.45738184284684e-06,1.89724600714144e-08,5.47635430291825e-06,5.51814611478361e-06,1.68650947867438e-08,5.53501120957035e-06
726.4,5.99832486589877e-06,2.25781864690552e-07,5.42492458345713e-06,1.91424527267696e-08,5.4440670361839e-06,5.48532746566662e-06,1.68416620210799e-08,5.5021691276877e-06
726.6,5.94773588930377e-06,2.02759240036742e-07,5.37917157925718e-06,1.59422742655923e-08,5.39511385352278e-06,5.43906503257399e-06,1.38621931502495e-08,5.45292722572424e-06
726.8,5.87985153609511e-06,8.88823961306623e-08,5.3177765223393e-06,6.88684563540631e-09,5.32466336797471e-06,5.37698638303944e-06,5.97388039467836e-09,5.38296026343412e-06
