wavelength_nm,R_component_W_nm,G_component_W_nm,B_component_W_nm,S_RGB_target_W_nm,S_single_white_W_nm
637.6,0.000221661838151968,1.21686635423402e-07,2.81152423076681e-08,0.000221811640029699,3.32345074445576e-05
637.8,0.000221034256503746,1.10936256845175e-07,1.94016696467868e-08,0.000221164594430238,3.31350590290289e-05
638,0.000220065987675061,1.31420358349569e-07,2.86394764681723e-08,0.000220226047509879,3.3263333072247e-05
638.2,0.000218676342596855,1.55739566818668e-07,4.59387487004369e-08,0.000218878020912374,3.33411622670086e-05
638.4,0.000216811528556425,1.71563157759655e-07,6.59433786446786e-08,0.000217049035092829,3.32532441025557e-05
638.6,0.000214695681856705,1.79122646816068e-07,7.24325966384203e-08,0.00021494723710016,3.31782974705631e-05
638.8,0.000212355698854049,1.79505150922784e-07,6.12926207277052e-08,0.0002125964966257,3.31638846567184e-05
639,0.00020974675228787,2.00804590128336e-07,6.39501966802614e-08,0.000210011507074678,3.32027992540992e-05
639.2,0.000206815049445462,2.38863748746574e-07,8.40185356370645e-08,0.000207137931729845,3.32618917908625e-05
639.4,0.000203479901257768,2.10769828698041e-07,7.68012146426224e-08,0.000203767472301109,3.31365003104134e-05
639.6,0.000199732342272672,1.18223966667868e-07,4.02504440074655e-08,0.000199890816683347,3.28323899382897e-05
639.8,0.000195751681532522,8.6659325145765e-08,2.7246069350582e-08,0.000195865586927018,3.27055571764561e-05
640,0.000191618608106375,1.28068414467032e-07,4.27728658405167e-08,0.000191789449386682,3.27862689339865e-05
640.2,0.000187288294733644,1.56947474524087e-07,5.007983451692e-08,0.000187495322042685,3.28280660941362e-05
640.4,0.000182814534127034,1.57782944020335e-07,4.62754963382608e-08,0.000183018592567392,3.2787710215371e-05
640.6,0.000178376635328893,1.39936107672772e-07,4.84734572716249e-08,0.000178565044893838,3.27199699903008e-05
640.8,0.000173893909270165,1.17307969991259e-07,5.68102366296438e-08,0.000174068027476786,3.2653671046615e-05
641,0.00016894497970133,1.27112154200242e-07,6.45281284370673e-08,0.000169136619983967,3.26378169513858e-05
641.2,0.000163718121116854,1.60138364045902e-07,7.00890151049161e-08,0.000163948348496004,3.26522297652306e-05
641.4,0.000158697467931078,1.84578363285543e-07,7.42938099339606e-08,0.000158956340104298,3.2601784916774e-05
641.6,0.000153820261979183,1.92933058248023e-07,7.3370029251822e-08,0.000154086565066683,3.25196318778591e-05
641.8,0.000148629265203176,1.75378132929269e-07,5.56316198972601e-08,0.000148860274956003,3.24936888129386e-05
642,0.000143321717549642,1.42090209747435e-07,3.26208346888768e-08,0.000143496428594079,3.24778347177094e-05
642.2,0.000138265202555398,1.04755795752448e-07,2.70485714116421e-08,0.000138397006922562,3.23582083627981e-05
642.4,0.000133432823864089,8.08130518515379e-08,3.37125341255519e-08,0.000133547349450066,3.22011086918906e-05
642.6,0.000128591479720663,1.07252138343647e-07,4.65212311009971e-08,0.000128745253090108,3.2101660276362e-05
642.8,0.000123884617358999,1.52458084218947e-07,5.73745164551865e-08,0.000124094449959673,3.20454503023675e-05
643,0.000119500511273563,1.68130686696756e-07,4.86008752967475e-08,0.000119717242835557,3.1992122891142e-05
643.2,0.00011521502516142,1.71341708013661e-07,3.81967384811151e-08,0.000115424563607914,3.19416780426855e-05
643.4,0.000110920573597159,1.85172251240707e-07,5.62914632416448e-08,0.000111162037311641,3.19460018868389e-05
643.6,0.000106644052937132,1.92490158756036e-07,7.64235112110091e-08,0.000106912966607099,3.19243826660718e-05
643.8,0.000102421324989811,1.63057474333997e-07,6.34769297298062e-08,0.000102647859393875,3.17802545276245e-05
644,9.83599751806035e-05,1.38224905090095e-07,4.5448189303715e-08,9.85436482749973e-05,3.1626037419486e-05
644.2,9.46751743603293e-05,1.74955365232373e-07,5.28284233445638e-08,9.49029581489062e-05,3.15928879476431e-05
644.4,9.1106924417582e-05,2.13558082318049e-07,6.00457443390059e-08,9.13805282442391e-05,3.16000943545655e-05
644.6,8.73710205202384e-05,2.01056237566965e-07,4.4615421496664e-08,8.7616692179302e-05,3.15871228221052e-05
644.8,8.37830465828327e-05,1.74512465740386e-07,2.77698484467108e-08,8.39853288970198e-05,3.15280302853418e-05
645,8.05895525385951e-05,1.52860720120753e-07,2.37193204409398e-08,8.07661325791568e-05,3.13421049867448e-05
645.2,7.7542195363872e-05,1.31118381423214e-07,2.49416233533655e-08,7.76982553686486e-05,3.11792401902994e-05
645.4,7.44894589178784e-05,1.0838958476625e-07,2.95486950902968e-08,7.46273971977349e-05,3.11547384067634e-05
645.6,7.16241004211396e-05,1.04886652420535e-07,3.43154944230069e-08,7.17633025679832e-05,3.12037419738354e-05
645.8,6.90232227618658e-05,1.38919452020711e-07,3.58872867757687e-08,6.91980295006623e-05,3.12959839824417e-05
646,6.65469648870246e-05,1.63208462797174e-07,3.94813852129757e-08,6.67496547350348e-05,3.1330574735669e-05
646.2,6.41101550015002e-05,1.48361263918068e-07,4.79546838836259e-08,6.4306470949302e-05,3.12224786318336e-05
646.4,6.17280343738923e-05,1.24072253141604e-07,5.2468922487968e-08,6.19045755495219e-05,3.10869981816931e-05
646.6,5.93943271877187e-05,1.03819667280749e-07,4.86691349530631e-08,5.95468159899525e-05,3.09760195150887e-05
646.8,5.7222894684871e-05,1.14801561502515e-07,5.15451418058294e-08,5.73892413881793e-05,3.08967490389427e-05
647,5.52487021286073e-05,1.67939434643398e-07,6.62892275700113e-08,5.54829307908207e-05,3.08563931601775e-05
647.2,5.33067851999665e-05,1.82524920186331e-07,6.62482717762219e-08,5.3555558391929e-05,3.07915354978762e-05
647.4,5.13191444655266e-05,1.31732401173469e-07,4.39478420578969e-08,5.1494824708758e-05,3.06776742685029e-05
647.6,4.94041238932381e-05,1.0261175957533e-07,3.52215275945033e-08,4.9541957180408e-05,3.06502899221979e-05
647.8,4.75832405681829e-05,1.20770638746793e-07,4.97339855915874e-08,4.77537451925213e-05,3.07122650217302e-05
648,4.58681495781137e-05,1.42301593595884e-07,6.14200387528278e-08,4.60718712104624e-05,3.06632614546581e-05
648.2,4.42543681969717e-05,1.50867672406812e-07,6.19524640720899e-08,4.44671883334506e-05,3.04686884677543e-05
648.4,4.2696172618958e-05,1.27585251384864e-07,5.11856409492336e-08,4.28749435112921e-05,3.02957347016176e-05
648.6,4.11756319398375e-05,8.06097207211257e-08,3.33707807795982e-08,4.12896124413383e-05,3.01833147536287e-05
648.8,3.97456423271034e-05,7.23818560677145e-08,2.80296902050858e-08,3.98460538733762e-05,3.01213396540964e-05
649,3.83963417834263e-05,1.04051182924287e-07,3.6831545354802e-08,3.85372245117054e-05,3.00997204333293e-05
649.2,3.70649721439842e-05,1.21535646960225e-07,4.8209519933871e-08,3.72347173108783e-05,3.00982791519448e-05
649.4,3.57569126800475e-05,1.20186816689174e-07,5.62687100228729e-08,3.59333682067595e-05,3.01040442774827e-05
649.6,3.44685772107691e-05,1.20368002844987e-07,4.90513890284308e-08,3.46379966026425e-05,3.00593645545641e-05
649.8,3.32277586377133e-05,1.25038579305939e-07,3.41675985009896e-08,3.33869648155202e-05,2.99844179225715e-05
650,3.20407327773622e-05,1.36030539425251e-07,3.83064089955956e-08,3.2215069725783e-05,2.98878520698118e-05
650.2,3.09155685366215e-05,1.47103026724923e-07,5.47624469401741e-08,3.11174340102866e-05,2.98129054378192e-05
650.4,2.98881277239612e-05,1.44193982334373e-07,6.14973996966522e-08,3.00938191059922e-05,2.9876321818736e-05
650.6,2.89046176266763e-05,1.28843488578009e-07,5.78068276118523e-08,2.90912679428662e-05,2.9958474857651e-05
650.8,2.78744871783807e-05,1.00840161607382e-07,4.31997162246773e-08,2.80185270562127e-05,2.98100228750503e-05
651,2.68461498205085e-05,7.57086352063888e-08,2.7392600079473e-08,2.69492510557944e-05,2.95405032561539e-05
651.2,2.595319078961e-05,8.58540533421525e-08,3.09266300191222e-08,2.60699714729712e-05,2.9373314615555e-05
651.4,2.51023693836634e-05,1.11046981718171e-07,4.09990249050605e-08,2.52544153902867e-05,2.92810726069488e-05
651.6,2.4138583281037e-05,1.17760935380791e-07,3.34190176033946e-08,2.42897632340212e-05,2.92709836372575e-05
651.8,2.31721075427753e-05,1.15727624076669e-07,2.21670958563217e-08,2.33100022627083e-05,2.92681010744885e-05
652,2.24010786606741e-05,1.15244460994502e-07,2.87719002014247e-08,2.25450950218701e-05,2.91643288148065e-05
652.2,2.16972906694539e-05,1.19069502061661e-07,4.13084686803582e-08,2.18576686401959e-05,2.90447024598952e-05
652.4,2.09083308831178e-05,1.39754921516959e-07,4.75724298082582e-08,2.1095658234443e-05,2.90389373343573e-05
652.6,2.01121987350878e-05,1.53806914489998e-07,4.82732289464323e-08,2.03142788785242e-05,2.90461437412797e-05
652.8,1.93958591109031e-05,1.25491544695471e-07,3.86900282640896e-08,1.95600406838626e-05,2.89553430140579e-05
653,1.87100020239177e-05,9.00324074131472e-08,2.89643924322348e-08,1.88289988237631e-05,2.88659835682206e-05
653.2,1.79963520353683e-05,8.03570666927423e-08,3.30809047724444e-08,1.81097900068335e-05,2.8900574321448e-05
653.4,1.73149776744417e-05,8.19786827872671e-08,3.63250587049398e-08,1.74332814159339e-05,2.8873189975143e-05
653.6,1.67241543799014e-05,9.39812590201122e-08,2.47104506506431e-08,1.68428460895721e-05,2.85661970402503e-05
653.8,1.61629170773486e-05,1.03024461374681e-07,1.61001776029862e-08,1.62820417163263e-05,2.83197379235054e-05
654,1.56079555912781e-05,9.59793396828259e-08,2.61015824463562e-08,1.57300365134073e-05,2.84552183736459e-05
654.2,1.50682353738073e-05,7.70977290676205e-08,3.10790765848939e-08,1.51764121794598e-05,2.85993465120931e-05
654.4,1.45572046031124e-05,4.25404962053422e-08,1.30667184763184e-08,1.4612811817794e-05,2.85301650056384e-05
654.6,1.40461738324174e-05,3.12264273645858e-08,1.29333846143152e-09,1.40786935982434e-05,2.84047735251893e-05
654.8,1.35181087026993e-05,7.44262398591358e-08,1.42480655949547e-08,1.36067830081534e-05,2.8288029733047e-05
655,1.30115606580631e-05,1.06849502441841e-07,2.46035105224152e-08,1.31430136710273e-05,2.81684033781358e-05
655.2,1.25498398740141e-05,9.17003266363796e-08,1.83609374201607e-08,1.26599011380706e-05,2.80545421487624e-05
655.4,1.2127567079282e-05,8.07456103379854e-08,1.52824269203246e-08,1.22235951165403e-05,2.80141862699972e-05
655.6,1.17501215451371e-05,9.48700777733496e-08,2.32765428036389e-08,1.18682681657141e-05,2.80833677764519e-05
655.8,1.13780552822627e-05,8.72028836132035e-08,2.42390039576896e-08,1.14894971698336e-05,2.80458944604556e-05
656,1.09961270220591e-05,4.42969953269721e-08,1.21392972791764e-08,1.10525633146652e-05,2.78224958458623e-05
656.2,1.06410951182078e-05,3.87899427800168e-08,7.56180472664843e-09,1.06874468657145e-05,2.76625136121858e-05
656.4,1.03174422967677e-05,9.23032738993346e-08,1.75054163943378e-08,1.04272509870614e-05,2.76437769541877e-05
656.6,9.9866171136336e-06,1.31913587329282e-07,2.97825981792718e-08,1.01483132991421e-05,2.76077449195759e-05
656.8,9.63696448105284e-06,1.34500522998387e-07,3.94022040116496e-08,9.81086720806287e-06,2.75126203482007e-05
657,9.29896693622477e-06,1.2603510316291e-07,4.25812837384574e-08,9.46758332312613e-06,2.74261434651323e-05
657.2,8.9806933860551e-06,1.12778316095938e-07,3.84324618275918e-08,9.13190416397863e-06,2.73497555517553e-05
657.4,8.68940584675897e-06,9.5731718603215e-08,3.28988790222693e-08,8.81803644438445e-06,2.72632786686869e-05
657.6,8.42313191887055e-06,7.58837818236746e-08,2.70399251885087e-08,8.52605562588273e-06,2.71652715345427e-05
657.8,8.14627875748352e-06,4.70862555367351e-08,1.64200878589189e-08,8.20978510087918e-06,2.70528515865539e-05
658,7.86279116152958e-06,1.70536436210049e-08,3.87660240147877e-09,7.88372140755206e-06,2.6937549075796e-05
658.2,7.61722742803248e-06,1.63329253567716e-08,1.50153041319427e-09,7.63506188380244e-06,2.68597198810345e-05
658.4,7.4015186500865e-06,3.67787764504944e-08,7.44758356841357e-09,7.44574501010541e-06,2.68006273442711e-05
658.6,7.1658169139186e-06,3.2103167040769e-08,7.81436545501636e-09,7.20573444641438e-06,2.66982963659736e-05
658.8,6.92231523440851e-06,1.48542450073881e-08,5.47988520902091e-09,6.94264936462492e-06,2.65743461669089e-05
659,6.72543390590919e-06,4.58702951132801e-08,1.66867555829254e-08,6.78799095660539e-06,2.65325490067592e-05
659.2,6.55912476913039e-06,9.51529294943685e-08,3.23477960636142e-08,6.68662549468837e-06,2.65354315695281e-05
659.4,6.36807098450741e-06,7.24986204792383e-08,2.51987347254878e-08,6.46576833971214e-06,2.64475134050753e-05
659.6,6.16330005814473e-06,1.31933719124372e-08,7.50583180846959e-09,6.18399926186564e-06,2.6306267829397e-05
659.8,5.98040483494864e-06,3.28128128177026e-09,9.72882128248281e-09,5.99341493751289e-06,2.62183496649441e-05
660,5.8086267723782e-06,2.18822546734167e-08,2.13839300661934e-08,5.8518929571178e-06,2.61765525047944e-05
660.2,5.61766264227639e-06,2.38712760283397e-08,2.08028128587595e-08,5.66233673116349e-06,2.61751112234099e-05
660.4,5.43566396429205e-06,2.15027703359642e-08,1.47031299703924e-08,5.47186986459841e-06,2.61909653186391e-05
660.6,5.31445105166405e-06,3.61798555465576e-08,1.29069908805398e-08,5.36353789809115e-06,2.61924066000236e-05
660.8,5.21367936986385e-06,5.82352436577509e-08,1.51545538308266e-08,5.28706916735243e-06,2.61549332840273e-05
661,5.0736390077892e-06,7.83992496202093e-08,2.3910902542999e-08,5.17594915995241e-06,2.60021574572732e-05
661.2,4.91674359573373e-06,9.1111471629988e-08,3.28538276491009e-08,5.04070889501282e-06,2.58248798469831e-05
661.4,4.75635165735245e-06,8.17803846056275e-08,3.34181074746437e-08,4.87155014943272e-06,2.57456093708371e-05
661.6,4.61021478783793e-06,7.01019302737364e-08,2.96720175360405e-08,4.7099887356477e-06,2.57009296479184e-05
661.8,4.50908448795303e-06,8.19031885556784e-08,2.36952020290416e-08,4.61468287853775e-06,2.56259830159258e-05
662,4.42436096544308e-06,9.61273083767397e-08,1.76769756638779e-08,4.53816524948369e-06,2.55640079163935e-05
662.2,4.33658918921319e-06,9.32907384485144e-08,1.37183706619452e-08,4.44359829832365e-06,2.55539189467022e-05
662.4,4.23501061672242e-06,8.75270055141576e-08,1.41870869686461e-08,4.33672470920522e-06,2.55294171631661e-05
662.6,4.09389440039367e-06,8.91133909672743e-08,2.42936116827422e-08,4.20730140304369e-06,2.54386164359444e-05
662.8,3.96156432714003e-06,8.50447551795219e-08,3.33999048996262e-08,4.08000898721918e-06,2.53016947044194e-05
663,3.87818562244769e-06,6.04094775275048e-08,3.13735032358021e-08,3.969968603211e-06,2.51056804361312e-05
663.2,3.81524814858316e-06,5.95770278005203e-08,3.38554243394393e-08,3.90868060072312e-06,2.49788476742975e-05
663.4,3.7608278542302e-06,1.22451643636834e-07,5.3024101026002e-08,3.93630359889304e-06,2.50206448344473e-05
663.6,3.68076636682132e-06,1.62815892792913e-07,6.3354062348438e-08,3.90693632196268e-06,2.50307338041386e-05
663.8,3.54126393187372e-06,1.23417969801169e-07,4.78545697210296e-08,3.71253647139592e-06,2.48649864449242e-05
664,3.42569925407972e-06,8.74394322055147e-08,3.70235825212367e-08,3.55016226880647e-06,2.47251821506303e-05
664.2,3.38105130253479e-06,9.64826345600837e-08,4.68488774513123e-08,3.52438281454619e-06,2.47107693367856e-05
664.4,3.31963795553022e-06,1.01091809046011e-07,4.58113306753143e-08,3.46654109525155e-06,2.46459116744843e-05
664.6,3.20398362321504e-06,8.31352544152056e-08,2.07245417861842e-08,3.30784341941643e-06,2.44556625317339e-05
664.8,3.11908079166274e-06,8.06932676707506e-08,7.72335257992882e-09,3.20749741191342e-06,2.42884738911351e-05
665,3.09415683477622e-06,1.05591265248696e-07,2.04733462509426e-08,3.22022144627586e-06,2.42077621336046e-05
665.2,3.04072274015618e-06,1.12798447891029e-07,2.87550628195335e-08,3.18227625086674e-06,2.41803777872996e-05
665.4,2.93439247804316e-06,8.90117254020682e-08,2.31782488985443e-08,3.04658245234377e-06,2.41890254756065e-05
665.6,2.86320678823056e-06,7.41635199332073e-08,2.14098687355934e-08,2.95878017689936e-06,2.4132815501612e-05
665.8,2.84294486644511e-06,7.9089770191807e-08,2.70030649740983e-08,2.94903770161102e-06,2.39901286445492e-05
666,2.77929015641118e-06,8.45897766104808e-08,2.79978356988051e-08,2.89187776872047e-06,2.38690610082535e-05
666.2,2.66354616957483e-06,8.49732873069513e-08,2.33297853355651e-08,2.77184924221735e-06,2.38085271901057e-05
666.4,2.58976049864817e-06,7.62864177254808e-08,2.40037356755883e-08,2.69005065204924e-06,2.38013207831833e-05
666.6,2.56743652287571e-06,6.36396240497457e-08,3.1464971175265e-08,2.66254111810072e-06,2.38272638481038e-05
666.8,2.53005058754592e-06,7.52315116627484e-08,4.2036116616683e-08,2.64731821582535e-06,2.38056446273367e-05
667,2.46684415011786e-06,1.04645070879451e-07,4.96884791540436e-08,2.62117770015135e-06,2.37134026187305e-05
667.2,2.3941343334453e-06,1.04091446514468e-07,3.45202733919538e-08,2.53274605335172e-06,2.3550537822285e-05
667.4,2.32276933459035e-06,8.3350664622672e-08,7.21049502881052e-09,2.41333049424183e-06,2.33761427747638e-05
667.6,2.28143860032888e-06,1.03719008305297e-07,1.18394098557629e-08,2.39699701848994e-06,2.33891143072241e-05
667.8,2.25750084317528e-06,1.47475464934094e-07,3.79778525165295e-08,2.4429541606259e-06,2.35145057876732e-05
668,2.20523225733051e-06,1.44646947723905e-07,4.0199021733041e-08,2.39007822678746e-06,2.34669435019856e-05
668.2,2.13297071326382e-06,1.08309057585889e-07,2.58094311173252e-08,2.26708920196703e-06,2.32824594847731e-05
668.4,2.07218494790747e-06,8.05553648743819e-08,2.28310347800854e-08,2.17557134756194e-06,2.31080644372519e-05
668.6,2.02188876152855e-06,7.00052976573029e-08,2.94340188676865e-08,2.12132807805354e-06,2.2968260142958e-05
668.8,1.97688219189892e-06,9.69768701295509e-08,4.01962913467884e-08,2.11405535337526e-06,2.29019611992723e-05
669,1.93259285843869e-06,1.28833422680464e-07,4.87692491156594e-08,2.11019553023481e-06,2.28587227577381e-05
669.2,1.88032427259393e-06,9.55948223966009e-08,4.18003932702063e-08,2.01771948826073e-06,2.27506266539026e-05
669.4,1.82805568674916e-06,4.23844747933923e-08,2.95191159058934e-08,1.89995927744845e-06,2.26281177362225e-05
669.6,1.78735253413591e-06,4.6408820631946e-08,2.87555178839089e-08,1.86251687265177e-06,2.25704664808436e-05
669.8,1.75355277965311e-06,7.19480158835182e-08,3.31377878193741e-08,1.858638583356e-06,2.25358757276162e-05
670,1.71634615336567e-06,6.89342861584982e-08,3.46322192283115e-08,1.81991265875248e-06,2.24450750003944e-05
670.2,1.68442914382753e-06,6.18257493121084e-08,3.55983208973658e-08,1.781853214037e-06,2.23398614593279e-05
670.4,1.67546369171007e-06,8.11331473934739e-08,3.82540765924202e-08,1.79485091569596e-06,2.22706799528732e-05
670.6,1.6640775675209e-06,1.04947047805806e-07,4.1543281898084e-08,1.81056789722479e-06,2.22101461347254e-05
670.8,1.61503654443842e-06,1.12033439677597e-07,4.55837984875954e-08,1.77265378260361e-06,2.21395233468862e-05
671,1.56178175886074e-06,1.10110853246472e-07,4.76224868895564e-08,1.71951509899676e-06,2.20732244032004e-05
